y,sse,msr,mse,t-probs,adj-r-square,df,residuals,ssr,sst,coefs,f-stat,r-square,f-prob,t-tests,std-errors,fitted
17.814015800412186,381.91335426884655,47.0881863521267,1.6251632096546662,0.07721281386128154,0.5057329497623226,9,-1.0861606406347697,423.7936771691403,805.7070314379869,-173.0194594732634,28.974435350485535,0.5259897960835391,1.1102230246251565E-16,-1.7748761054387077,97.4825560742433,18.900176441046955
18.110193942402873,381.91335426884655,47.0881863521267,1.6251632096546662,2.1183055309847987E-13,0.5057329497623226,235,-0.3021955605436908,423.7936771691403,805.7070314379869,0.526127667092088,28.974435350485535,0.5259897960835391,1.1102230246251565E-16,7.791946244754895,0.06752198366951619,18.412389502946564
18.197537192638155,381.91335426884655,47.0881863521267,1.6251632096546662,0.752321761853199,0.5057329497623226,,-1.1580128036438104,423.7936771691403,805.7070314379869,-0.012566927378760084,28.974435350485535,0.5259897960835391,1.1102230246251565E-16,-0.31594885125207495,0.03977519566524315,19.355549996281965
20.18472568921171,381.91335426884655,47.0881863521267,1.6251632096546662,3.1254490247656364E-5,0.5057329497623226,,-1.4751591269580189,423.7936771691403,805.7070314379869,2.090755914978542E-9,28.974435350485535,0.5259897960835391,1.1102230246251565E-16,4.246791847557326,4.923141962281729E-10,21.65988481616973
16.85625921726812,381.91335426884655,47.0881863521267,1.6251632096546662,1.2642209057389664E-8,0.5057329497623226,,-1.927275493195097,423.7936771691403,805.7070314379869,4.5181608159501196E-10,28.974435350485535,0.5259897960835391,1.1102230246251565E-16,5.89928108043715,7.65883292276576E-11,18.78353471046322
18.8398238798755,381.91335426884655,47.0881863521267,1.6251632096546662,2.2675751726097815E-5,0.5057329497623226,,0.009742218758020726,423.7936771691403,805.7070314379869,7.588850497977673E-4,28.974435350485535,0.5259897960835391,1.1102230246251565E-16,4.323722982601241,1.7551657514867117E-4,18.83008166111748
17.909850120173875,381.91335426884655,47.0881863521267,1.6251632096546662,0.05033589653730752,0.5057329497623226,,-0.46909531653412984,423.7936771691403,805.7070314379869,-0.4253585272750793,28.974435350485535,0.5259897960835391,1.1102230246251565E-16,-1.9672060813362406,0.21622469110412218,18.378945436708005
18.31507575396868,381.91335426884655,47.0881863521267,1.6251632096546662,0.11434234157595058,0.5057329497623226,,0.4361080991315589,423.7936771691403,805.7070314379869,0.007840303024107043,28.974435350485535,0.5259897960835391,1.1102230246251565E-16,1.5848623474392103,0.004946993053860641,17.878967654837123
18.502260730944787,381.91335426884655,47.0881863521267,1.6251632096546662,0.052980593446515956,0.5057329497623226,,-0.7111391184770319,423.7936771691403,805.7070314379869,0.09385857278086829,28.974435350485535,0.5259897960835391,1.1102230246251565E-16,1.9448948730803173,0.048258944007711545,19.21339984942182
16.669391207278025,381.91335426884655,47.0881863521267,1.6251632096546662,0.03656810042884118,0.5057329497623226,,-2.1981595507836573,423.7936771691403,805.7070314379869,-1.2202893747279688,28.974435350485535,0.5259897960835391,1.1102230246251565E-16,-2.102564045720792,0.5803815475735649,18.867550758061682
